ID	Name_submitted	Overall_score	Name_matched_id	Name_matched	Name_score	Name_matched_rank	Author_submitted	Author_matched	Author_score	Canonical_author	Name_matched_accepted_family	Genus_submitted	Genus_matched	Genus_score	Specific_epithet_submitted	Specific_epithet_matched	Specific_epithet_score	Family_submitted	Family_matched	Family_score	Infraspecific_rank	Infraspecific_epithet_matched	Infraspecific_epithet_score	Infraspecific_rank_2	Infraspecific_epithet_2_matched	Infraspecific_epithet_2_score	Annotations	Unmatched_terms	Name_matched_url	Name_matched_lsid	Phonetic	Taxonomic_status	Accepted_name	Accepted_species	Accepted_name_author	Accepted_name_id	Accepted_name_rank	Accepted_name_url	Accepted_name_lsid	Accepted_family	Overall_score_order	Highertaxa_score_order	Source	Warnings
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210		Y	Accepted	Asteraceae			1303857	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210			4	4	ncbi	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.9	1655307	Asteraceae	1	family				Martinov	Asteraceae							Asteraceae	Asteraceae	1								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.tropicos.org/Name/42000322		Y	"No opinion"									5	5	tropicos	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.80498550860639	2065046	Asterinaceae	0.90498550860639	family												Asteraceae	Asterinaceae	0.83333333333333								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			Accepted	Asterinaceae			2065046	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			6	6	ncbi	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.78687132927296	1801745	Asteliaceae	0.88687132927296	family				Dumort.	Asteliaceae							Asteraceae	Asteliaceae	0.81818181818182								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.tropicos.org/Name/50324411			Accepted	Asteliaceae		Dumort.	1801745	family	http://www.tropicos.org/Name/50324411		Asteliaceae	7	7	tropicos	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			Accepted	Asteliaceae			1147962	family	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			8	8	tpl	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			Accepted	Asteliaceae			1147962	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			9	9	ncbi	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.76164033994183	1655243	Aceraceae	0.86164033994183	family				Juss.	Aceraceae							Asteraceae	Aceraceae	0.8								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.tropicos.org/Name/42000258			Accepted	Aceraceae		Juss.	1655243	family	http://www.tropicos.org/Name/42000258		Aceraceae	10	10	tropicos	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.76164033994183	1998001	Aceraceae	0.86164033994183	family												Asteraceae	Aceraceae	0.8								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://plants.usda.gov/java/nameSearch			Accepted	Aceraceae			1998001	family	http://plants.usda.gov/java/nameSearch			11	11	usda	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.76164033994183	1998001	Aceraceae	0.86164033994183	family												Asteraceae	Aceraceae	0.8								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			Accepted	Aceraceae			1998001	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			12	12	ncbi	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.76164033994183	1896125	Asaraceae	0.86164033994183	family				Vent.	Asaraceae							Asteraceae	Asaraceae	0.8								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.tropicos.org/Name/100353347			"No opinion"									13	13	tropicos	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.76164033994183	1896126	Ascyraceae	0.86164033994183	family				Plenck	Ascyraceae							Asteraceae	Ascyraceae	0.8								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.tropicos.org/Name/100353348			"No opinion"									14	14	tropicos	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.76164033994183	1578218	Astomaceae	0.86164033994183	family				Schimp.	Astomaceae							Asteraceae	Astomaceae	0.8								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.tropicos.org/Name/35002616			"No opinion"									15	15	tropicos	0
21	"'Asteraceae Bartlettina macrocephala (Benth. ) R. King & H. Rob.'"	0.76164033994183	1896139	Avetraceae	0.86164033994183	family				Takht.	Avetraceae							Asteraceae	Avetraceae	0.8								"'Bartlettina macrocephala (Benth. ) R. King & H. Rob."	http://www.tropicos.org/Name/100353361			"No opinion"									16	16	tropicos	0
22	"'Aspleniaceae Asplenium umbrosum Schrad.'"	0.9	1655375	Aspleniaceae	1	family				Newman	Aspleniaceae							Aspleniaceae	Aspleniaceae	1								"'Asplenium umbrosum Schrad."	http://www.tropicos.org/Name/42000391		Y	Accepted	Aspleniaceae		Newman	1655375	family	http://www.tropicos.org/Name/42000391		Aspleniaceae	1	1	tropicos	0
22	"'Aspleniaceae Asplenium umbrosum Schrad.'"	0.9	1147961	Aspleniaceae	1	family												Aspleniaceae	Aspleniaceae	1								"'Asplenium umbrosum Schrad."	http://www.theplantlist.org/tpl1.1/search?q=Aspleniaceae		Y	Accepted	Aspleniaceae			1147961	family	http://www.theplantlist.org/tpl1.1/search?q=Aspleniaceae			2	2	tpl	0
22	"'Aspleniaceae Asplenium umbrosum Schrad.'"	0.9	1147961	Aspleniaceae	1	family												Aspleniaceae	Aspleniaceae	1								"'Asplenium umbrosum Schrad."	http://plants.usda.gov/java/nameSearch		Y	Accepted	Aspleniaceae			1147961	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
22	"'Aspleniaceae Asplenium umbrosum Schrad.'"	0.9	1147961	Aspleniaceae	1	family												Aspleniaceae	Aspleniaceae	1								"'Asplenium umbrosum Schrad."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=41972		Y	Accepted	Aspleniaceae			1147961	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=41972			4	4	ncbi	0
22	"'Aspleniaceae Asplenium umbrosum Schrad.'"	0.8694502693699	1147947	Apleniaceae	0.9694502693699	family												Aspleniaceae	Apleniaceae	0.91666666666667								"'Asplenium umbrosum Schrad."	http://www.theplantlist.org/tpl1.1/search?q=Apleniaceae			Accepted	Apleniaceae			1147947	family	http://www.theplantlist.org/tpl1.1/search?q=Apleniaceae			5	5	tpl	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.9	1655341	Poaceae	1	family				Barnhart	Poaceae							Poaceae	Poaceae	1								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/42000357		Y	Accepted	Poaceae		Barnhart	1655341	family	http://www.tropicos.org/Name/42000357		Poaceae	1	1	tropicos	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.9	1148393	Poaceae	1	family												Poaceae	Poaceae	1								"'Alopecurus colobachnoides Trin."	http://www.theplantlist.org/tpl1.1/search?q=Poaceae		Y	Accepted	Poaceae			1148393	family	http://www.theplantlist.org/tpl1.1/search?q=Poaceae			2	2	tpl	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.9	1148393	Poaceae	1	family												Poaceae	Poaceae	1								"'Alopecurus colobachnoides Trin."	http://plants.usda.gov/java/nameSearch		Y	Accepted	Poaceae			1148393	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.9	1148393	Poaceae	1	family												Poaceae	Poaceae	1								"'Alopecurus colobachnoides Trin."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4479		Y	Accepted	Poaceae			1148393	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4479			4	4	ncbi	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.9	1736662	Poaceae	1	family				Caruel	Poaceae							Poaceae	Poaceae	1								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/50181957		Y	"No opinion"									5	5	tropicos	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.72523657116296	1998117	Psoraceae	0.82523657116296	family												Poaceae	Psoraceae	0.77777777777778								"'Alopecurus colobachnoides Trin."	http://plants.usda.gov/java/nameSearch			Accepted	Psoraceae			1998117	family	http://plants.usda.gov/java/nameSearch			6	6	usda	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.72523657116296	1998117	Psoraceae	0.82523657116296	family												Poaceae	Psoraceae	0.77777777777778								"'Alopecurus colobachnoides Trin."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=258890			Accepted	Psoraceae			1998117	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=258890			7	7	ncbi	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.72523657116296	1896697	Podoaceae	0.82523657116296	family				"Baill. ex Franch."	Podoaceae							Poaceae	Podoaceae	0.77777777777778								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/100353988			"No opinion"									8	8	tropicos	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.72523657116296	1896708	Pothaceae	0.82523657116296	family				Raf.	Pothaceae							Poaceae	Pothaceae	0.77777777777778								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/100353999			"No opinion"									9	9	tropicos	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.72523657116296	1913975	Psoraceae	0.82523657116296	family				Zahlbr.	Psoraceae							Poaceae	Psoraceae	0.77777777777778								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/100386627			"No opinion"									10	10	tropicos	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1794463	Peraceae	0.77149326622765	family				Klotzsch	Peraceae							Poaceae	Peraceae	0.75								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/50308055			Accepted	Peraceae		Klotzsch	1794463	family	http://www.tropicos.org/Name/50308055		Peraceae	11	11	tropicos	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1148362	Peraceae	0.77149326622765	family												Poaceae	Peraceae	0.75								"'Alopecurus colobachnoides Trin."	http://www.theplantlist.org/tpl1.1/search?q=Peraceae			Accepted	Peraceae			1148362	family	http://www.theplantlist.org/tpl1.1/search?q=Peraceae			12	12	tpl	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1148362	Peraceae	0.77149326622765	family												Poaceae	Peraceae	0.75								"'Alopecurus colobachnoides Trin."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=629717			Accepted	Peraceae			1148362	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=629717			13	13	ncbi	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1655401	Pinaceae	0.77149326622765	family				"Spreng. ex Rudolphi"	Pinaceae							Poaceae	Pinaceae	0.75								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/42000417			Accepted	Pinaceae		"Spreng. ex Rudolphi"	1655401	family	http://www.tropicos.org/Name/42000417		Pinaceae	14	14	tropicos	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1148380	Pinaceae	0.77149326622765	family												Poaceae	Pinaceae	0.75								"'Alopecurus colobachnoides Trin."	http://www.theplantlist.org/tpl1.1/search?q=Pinaceae			Accepted	Pinaceae			1148380	family	http://www.theplantlist.org/tpl1.1/search?q=Pinaceae			15	15	tpl	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1148380	Pinaceae	0.77149326622765	family												Poaceae	Pinaceae	0.75								"'Alopecurus colobachnoides Trin."	http://plants.usda.gov/java/nameSearch			Accepted	Pinaceae			1148380	family	http://plants.usda.gov/java/nameSearch			16	16	usda	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1148380	Pinaceae	0.77149326622765	family												Poaceae	Pinaceae	0.75								"'Alopecurus colobachnoides Trin."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3318			Accepted	Pinaceae			1148380	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3318			17	17	ncbi	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1758709	Pinaceae	0.77149326622765	family				Lindl.	Pinaceae							Poaceae	Pinaceae	0.75								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/50229909			"No opinion"									18	18	tropicos	0
23	"'Poaceae Alopecurus colobachnoides Trin.'"	0.67149326622765	1896720	Pyraceae	0.77149326622765	family				Vest	Pyraceae							Poaceae	Pyraceae	0.75								"'Alopecurus colobachnoides Trin."	http://www.tropicos.org/Name/100354011			"No opinion"									19	19	tropicos	0
24	"'Cyperaceae Carex wrightii Dewey'"	0.9	1655340	Cyperaceae	1	family				Juss.	Cyperaceae							Cyperaceae	Cyperaceae	1								"'Carex wrightii Dewey"	http://www.tropicos.org/Name/42000356		Y	Accepted	Cyperaceae		Juss.	1655340	family	http://www.tropicos.org/Name/42000356		Cyperaceae	1	1	tropicos	0
24	"'Cyperaceae Carex wrightii Dewey'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Carex wrightii Dewey"	http://www.theplantlist.org/tpl1.1/search?q=Cyperaceae		Y	Accepted	Cyperaceae			1148080	family	http://www.theplantlist.org/tpl1.1/search?q=Cyperaceae			2	2	tpl	0
24	"'Cyperaceae Carex wrightii Dewey'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Carex wrightii Dewey"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Cyperaceae			1148080	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
24	"'Cyperaceae Carex wrightii Dewey'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Carex wrightii Dewey"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4609		Y	Accepted	Cyperaceae			1148080	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4609			4	4	ncbi	0
24	"'Cyperaceae Carex wrightii Dewey'"	0.76164033994183	1896252	Ciceraceae	0.86164033994183	family				Steele	Ciceraceae							Cyperaceae	Ciceraceae	0.8								"'Carex wrightii Dewey"	http://www.tropicos.org/Name/100353488			"No opinion"									5	5	tropicos	0
24	"'Cyperaceae Carex wrightii Dewey'"	0.76164033994183	1896294	Cynaraceae	0.86164033994183	family				Spenn.	Cynaraceae							Cyperaceae	Cynaraceae	0.8								"'Carex wrightii Dewey"	http://www.tropicos.org/Name/100353535			"No opinion"									6	6	tropicos	0
24	"'Cyperaceae Carex wrightii Dewey'"	0.76164033994183	1896295	Cyphiaceae	0.86164033994183	family				"A. DC."	Cyphiaceae							Cyperaceae	Cyphiaceae	0.8								"'Carex wrightii Dewey"	http://www.tropicos.org/Name/100353538			"No opinion"									7	7	tropicos	0
25	"'Piperaceae Peperomia tetragona'"	0.9	1655005	Piperaceae	1	family				Giseke	Piperaceae							Piperaceae	Piperaceae	1								"'Peperomia tetragona"	http://www.tropicos.org/Name/42000020		Y	Accepted	Piperaceae		Giseke	1655005	family	http://www.tropicos.org/Name/42000020		Piperaceae	1	1	tropicos	0
25	"'Piperaceae Peperomia tetragona'"	0.9	1148381	Piperaceae	1	family												Piperaceae	Piperaceae	1								"'Peperomia tetragona"	http://www.theplantlist.org/tpl1.1/search?q=Piperaceae		Y	Accepted	Piperaceae			1148381	family	http://www.theplantlist.org/tpl1.1/search?q=Piperaceae			2	2	tpl	0
25	"'Piperaceae Peperomia tetragona'"	0.9	1148381	Piperaceae	1	family												Piperaceae	Piperaceae	1								"'Peperomia tetragona"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Piperaceae			1148381	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
25	"'Piperaceae Peperomia tetragona'"	0.9	1148381	Piperaceae	1	family												Piperaceae	Piperaceae	1								"'Peperomia tetragona"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=16739		Y	Accepted	Piperaceae			1148381	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=16739			4	4	ncbi	0
25	"'Piperaceae Peperomia tetragona'"	0.76164033994183	1794463	Peraceae	0.86164033994183	family				Klotzsch	Peraceae							Piperaceae	Peraceae	0.8								"'Peperomia tetragona"	http://www.tropicos.org/Name/50308055			Accepted	Peraceae		Klotzsch	1794463	family	http://www.tropicos.org/Name/50308055		Peraceae	5	5	tropicos	0
25	"'Piperaceae Peperomia tetragona'"	0.76164033994183	1148362	Peraceae	0.86164033994183	family												Piperaceae	Peraceae	0.8								"'Peperomia tetragona"	http://www.theplantlist.org/tpl1.1/search?q=Peraceae			Accepted	Peraceae			1148362	family	http://www.theplantlist.org/tpl1.1/search?q=Peraceae			6	6	tpl	0
25	"'Piperaceae Peperomia tetragona'"	0.76164033994183	1148362	Peraceae	0.86164033994183	family												Piperaceae	Peraceae	0.8								"'Peperomia tetragona"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=629717			Accepted	Peraceae			1148362	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=629717			7	7	ncbi	0
25	"'Piperaceae Peperomia tetragona'"	0.76164033994183	1896680	Piceaceae	0.86164033994183	family				Gorozh.	Piceaceae							Piperaceae	Piceaceae	0.8								"'Peperomia tetragona"	http://www.tropicos.org/Name/100353971			Synonym	Pinaceae		"Spreng. ex Rudolphi"	1655401	family	http://www.tropicos.org/Name/42000417		Pinaceae	8	8	tropicos	0
25	"'Piperaceae Peperomia tetragona'"	0.76164033994183	1896644	Papyraceae	0.86164033994183	family				Burnett	Papyraceae							Piperaceae	Papyraceae	0.8								"'Peperomia tetragona"	http://www.tropicos.org/Name/100353925			"No opinion"									9	9	tropicos	0
26	"'Tulipa pulchella'"																											"'Tulipa pulchella"													1	1		0
27	"'Cyperaceae Carex divisa subsp. ammophila (Willd. ) C. Vicioso'"	0.9	1655340	Cyperaceae	1	family				Juss.	Cyperaceae							Cyperaceae	Cyperaceae	1								"'Carex divisa subsp. ammophila (Willd. ) C. Vicioso"	http://www.tropicos.org/Name/42000356		Y	Accepted	Cyperaceae		Juss.	1655340	family	http://www.tropicos.org/Name/42000356		Cyperaceae	1	1	tropicos	0
27	"'Cyperaceae Carex divisa subsp. ammophila (Willd. ) C. Vicioso'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Carex divisa subsp. ammophila (Willd. ) C. Vicioso"	http://www.theplantlist.org/tpl1.1/search?q=Cyperaceae		Y	Accepted	Cyperaceae			1148080	family	http://www.theplantlist.org/tpl1.1/search?q=Cyperaceae			2	2	tpl	0
27	"'Cyperaceae Carex divisa subsp. ammophila (Willd. ) C. Vicioso'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Carex divisa subsp. ammophila (Willd. ) C. Vicioso"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Cyperaceae			1148080	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
27	"'Cyperaceae Carex divisa subsp. ammophila (Willd. ) C. Vicioso'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Carex divisa subsp. ammophila (Willd. ) C. Vicioso"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4609		Y	Accepted	Cyperaceae			1148080	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4609			4	4	ncbi	0
27	"'Cyperaceae Carex divisa subsp. ammophila (Willd. ) C. Vicioso'"	0.76164033994183	1896252	Ciceraceae	0.86164033994183	family				Steele	Ciceraceae							Cyperaceae	Ciceraceae	0.8								"'Carex divisa subsp. ammophila (Willd. ) C. Vicioso"	http://www.tropicos.org/Name/100353488			"No opinion"									5	5	tropicos	0
27	"'Cyperaceae Carex divisa subsp. ammophila (Willd. ) C. Vicioso'"	0.76164033994183	1896294	Cynaraceae	0.86164033994183	family				Spenn.	Cynaraceae							Cyperaceae	Cynaraceae	0.8								"'Carex divisa subsp. ammophila (Willd. ) C. Vicioso"	http://www.tropicos.org/Name/100353535			"No opinion"									6	6	tropicos	0
27	"'Cyperaceae Carex divisa subsp. ammophila (Willd. ) C. Vicioso'"	0.76164033994183	1896295	Cyphiaceae	0.86164033994183	family				"A. DC."	Cyphiaceae							Cyperaceae	Cyphiaceae	0.8								"'Carex divisa subsp. ammophila (Willd. ) C. Vicioso"	http://www.tropicos.org/Name/100353538			"No opinion"									7	7	tropicos	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.9	1655290	Bignoniaceae	1	family				Juss.	Bignoniaceae							Bignoniaceae	Bignoniaceae	1								"'Jacaranda heteroptila Bureau & K. Schum."	http://www.tropicos.org/Name/42000305		Y	Accepted	Bignoniaceae		Juss.	1655290	family	http://www.tropicos.org/Name/42000305		Bignoniaceae	1	1	tropicos	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.9	1147983	Bignoniaceae	1	family												Bignoniaceae	Bignoniaceae	1								"'Jacaranda heteroptila Bureau & K. Schum."	http://www.theplantlist.org/tpl1.1/search?q=Bignoniaceae		Y	Accepted	Bignoniaceae			1147983	family	http://www.theplantlist.org/tpl1.1/search?q=Bignoniaceae			2	2	tpl	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.9	1147983	Bignoniaceae	1	family												Bignoniaceae	Bignoniaceae	1								"'Jacaranda heteroptila Bureau & K. Schum."	http://plants.usda.gov/java/nameSearch		Y	Accepted	Bignoniaceae			1147983	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.9	1147983	Bignoniaceae	1	family												Bignoniaceae	Bignoniaceae	1								"'Jacaranda heteroptila Bureau & K. Schum."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=24079		Y	Accepted	Bignoniaceae			1147983	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=24079			4	4	ncbi	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.80498550860639	1655116	Begoniaceae	0.90498550860639	family				"C. Agardh"	Begoniaceae							Bignoniaceae	Begoniaceae	0.83333333333333								"'Jacaranda heteroptila Bureau & K. Schum."	http://www.tropicos.org/Name/42000131			Accepted	Begoniaceae		"C. Agardh"	1655116	family	http://www.tropicos.org/Name/42000131		Begoniaceae	5	5	tropicos	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.80498550860639	1147978	Begoniaceae	0.90498550860639	family												Bignoniaceae	Begoniaceae	0.83333333333333								"'Jacaranda heteroptila Bureau & K. Schum."	http://www.theplantlist.org/tpl1.1/search?q=Begoniaceae			Accepted	Begoniaceae			1147978	family	http://www.theplantlist.org/tpl1.1/search?q=Begoniaceae			6	6	tpl	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.80498550860639	1147978	Begoniaceae	0.90498550860639	family												Bignoniaceae	Begoniaceae	0.83333333333333								"'Jacaranda heteroptila Bureau & K. Schum."	http://plants.usda.gov/java/nameSearch			Accepted	Begoniaceae			1147978	family	http://plants.usda.gov/java/nameSearch			7	7	usda	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.80498550860639	1147978	Begoniaceae	0.90498550860639	family												Bignoniaceae	Begoniaceae	0.83333333333333								"'Jacaranda heteroptila Bureau & K. Schum."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3680			Accepted	Begoniaceae			1147978	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3680			8	8	ncbi	0
28	"'Bignoniaceae Jacaranda heteroptila Bureau & K. Schum.'"	0.80498550860639	1655298	Brunoniaceae	0.90498550860639	family				Dumort.	Brunoniaceae							Bignoniaceae	Brunoniaceae	0.83333333333333								"'Jacaranda heteroptila Bureau & K. Schum."	http://www.tropicos.org/Name/42000313			"No opinion"									9	9	tropicos	0
29	"'Aquifoliaceae Ilex fruticosa S. Andrews'"	0.9	1655212	Aquifoliaceae	1	family				"Bercht. & J. Presl"	Aquifoliaceae							Aquifoliaceae	Aquifoliaceae	1								"'Ilex fruticosa S. Andrews"	http://www.tropicos.org/Name/42000227		Y	Accepted	Aquifoliaceae		"Bercht. & J. Presl"	1655212	family	http://www.tropicos.org/Name/42000227		Aquifoliaceae	1	1	tropicos	0
29	"'Aquifoliaceae Ilex fruticosa S. Andrews'"	0.9	1147951	Aquifoliaceae	1	family												Aquifoliaceae	Aquifoliaceae	1								"'Ilex fruticosa S. Andrews"	http://www.theplantlist.org/tpl1.1/search?q=Aquifoliaceae		Y	Accepted	Aquifoliaceae			1147951	family	http://www.theplantlist.org/tpl1.1/search?q=Aquifoliaceae			2	2	tpl	0
29	"'Aquifoliaceae Ilex fruticosa S. Andrews'"	0.9	1147951	Aquifoliaceae	1	family												Aquifoliaceae	Aquifoliaceae	1								"'Ilex fruticosa S. Andrews"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Aquifoliaceae			1147951	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
29	"'Aquifoliaceae Ilex fruticosa S. Andrews'"	0.9	1147951	Aquifoliaceae	1	family												Aquifoliaceae	Aquifoliaceae	1								"'Ilex fruticosa S. Andrews"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4294		Y	Accepted	Aquifoliaceae			1147951	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4294			4	4	ncbi	0
